GeoType,GEOID,GeoName,TotalPop,discuss,discussOppose,CO2limits,CO2limitsOppose,trustclimsciSST,trustclimsciSSTOppose,regulate,regulateOppose,supportRPS,supportRPSOppose,fundrenewables,fundrenewablesOppose,mediaweekly,mediaweeklyOppose,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,worried,worriedOppose,personal,personalOppose,harmUS,harmUSOppose,devharm,devharmOppose,futuregen,futuregenOppose,harmplants,harmplantsOppose,timing,timingOppose
County,25025,"Suffolk County, Massachusetts",497530,44.561,23.703,81.485,17.922,79.018,19.18,81.701,17.405,74.403,23.554,86.668,11.882,NA,NA,81.238,6.094,65.586,22.742,66.278,18.293,72.095,27.68,50.183,40.901,70.078,22.228,75.234,15.676,80.304,10.943,81.704,10.917,61.851,37.81
County,25027,"Worcester County, Massachusetts",544804,32.165,29.014,71.405,27.332,72.601,25.259,75.848,22.169,67.481,31.477,84.544,15.29,NA,NA,70.803,12.027,54.492,29.98,53.101,26.149,59.121,40.852,37.951,51.815,57.104,33.937,64.113,25.239,71.716,17.686,72.136,18.583,49.851,49.729
County,26001,"Alcona County, Michigan",8665,28.722,32.711,63.711,34.71,64.942,31.785,71.264,27.143,60.177,38.372,80.454,18.334,NA,NA,63.381,16.805,46.606,37.801,41.038,33.831,48.554,51.482,33.509,57.034,50.859,39.919,55.048,32.125,64.249,24.326,63.511,25.8,43.888,55.57
County,26003,"Alger County, Michigan",7348,30.771,31.783,68.247,30.356,67.638,28.915,73.488,24.88,63.165,35.231,81.97,16.609,NA,NA,67.697,13.327,50.39,34.837,45.847,29.741,53.204,46.83,36.844,53.648,55.016,35.643,59.475,27.783,67.699,20.9,67.149,22.213,47.464,51.92
County,26005,"Allegan County, Michigan",75010,28.082,33.61,64.798,34.104,68.106,29.765,72.964,25.831,63.339,35.702,80.823,18.307,NA,NA,63.627,17.558,48.997,34.925,43.063,33.357,48.323,51.704,33.348,56.714,50.81,39.88,55.609,32.006,64.072,23.956,63.304,25.59,43.179,56.707
County,26007,"Alpena County, Michigan",21177,30.437,31.702,67.393,31.339,68.669,28.612,74.334,24.299,64.288,34.476,82.349,16.709,NA,NA,66.532,15.283,49.444,34.985,45.302,32.118,51.396,48.65,34.395,56.233,52.625,38.499,57.547,30.416,66.73,22.286,65.961,23.702,45.467,54.243
County,26009,"Antrim County, Michigan",17244,32.615,29.541,64.985,33.957,66.541,30.931,71.429,27.373,61.627,37.194,81.211,17.5,NA,NA,65.656,16.185,48.385,35.288,44.353,33.37,50.59,49.413,34.829,57.392,53.036,39.374,57.696,31.091,66.286,23.974,65.403,25.329,44.945,54.682
County,26011,"Arenac County, Michigan",11423,28.403,33.503,66.294,32.052,66.801,29.751,73.23,25.045,62.269,36.135,81.168,17.601,NA,NA,64.975,15.211,48.646,36.535,42.389,31.954,50.595,49.455,34.424,55.277,52.073,37.903,56.351,30.257,65.53,22.478,64.881,23.888,45.336,54.061
County,26013,"Baraga County, Michigan",6578,27.506,37.517,68.648,30.392,70.551,27.084,75.459,23.182,66.128,32.767,81.63,17.453,NA,NA,66.065,14.294,50.592,34.23,45.206,29.35,50.69,49.315,35.19,52.253,52.578,35.837,57.426,28.54,65.28,21.605,64.489,22.394,45.44,54.538
County,26015,"Barry County, Michigan",40703,28.674,33.192,64.158,34.453,66.144,30.407,72.724,25.968,61.747,37.192,81.276,17.96,NA,NA,63.72,17.265,47.716,36.46,41.819,34.173,48.279,51.761,32.908,57.789,50.337,40.908,55.092,32.99,64.412,24.91,64.203,25.688,43.411,56.376
County,26017,"Bay County, Michigan",74904,28.578,32.842,67.812,30.808,69.79,27.573,74.982,23.741,65.526,33.389,82.393,16.828,NA,NA,66.017,15.013,50.969,34.804,44.695,31.378,51.835,48.294,34.374,55.155,52.454,37.437,57.469,29.608,65.286,22.134,64.827,23.75,45.861,53.903
County,26019,"Benzie County, Michigan",12907,31.581,29.526,67.713,30.961,68.336,28.551,73.331,25.214,63.477,35.182,82.217,16.518,NA,NA,67.551,14.526,50.352,34.973,45.929,31.523,52.841,47.205,35.599,56.07,54.172,37.697,59.098,29.412,67.81,21.959,67.073,23.408,46.503,52.978
County,26021,"Berrien County, Michigan",106881,29.717,32.876,66.813,31.819,68.316,28.67,73.456,24.736,63.71,34.771,80.955,17.541,NA,NA,64.691,14.743,48.449,36.799,43.329,30.501,50.622,49.49,35.819,53.598,53.387,36.505,57.682,29.039,65.512,22.477,64.922,23.643,46.398,53.153
County,26023,"Branch County, Michigan",29964,28.388,33.611,64.244,34.309,65.568,31.359,71.67,26.79,60.69,37.918,79.737,18.831,NA,NA,63.367,16.673,47.109,37.477,41.265,32.888,48.973,51.047,34.199,55.943,51.426,39.027,55.541,31.427,64.153,24.214,63.429,25.516,44.203,55.32
County,26025,"Calhoun County, Michigan",91028,30.506,31.909,69.495,29.323,70.83,26.444,75.978,22.596,65.967,32.776,83.1,15.921,NA,NA,68.177,13.335,51.233,34.651,47.441,29.731,53.799,46.241,36.746,53.046,54.769,35.605,59.599,27.706,67.784,20.872,67.166,22.033,47.413,52.23
County,26027,"Cass County, Michigan",36289,27.499,34.568,61.987,35.889,64.722,31.734,70.28,27.548,59.91,38.242,79.293,19.114,NA,NA,61.955,17.219,46.284,37.516,38.823,34.076,47.513,52.59,33.372,55.822,50.161,39.462,54.504,31.99,63.698,24.155,62.931,25.75,43.37,56.114
County,26029,"Charlevoix County, Michigan",18778,31.779,30.196,66.486,32.487,68.594,29.093,73.368,25.481,63.773,35.22,82.259,16.847,NA,NA,66.759,15.769,49.858,34.773,45.693,33.074,50.996,49.028,34.183,57.513,52.673,39.5,57.882,31.092,66.829,23.138,65.921,24.535,45.024,54.818
County,26031,"Cheboygan County, Michigan",19148,29.499,32.017,66.859,31.975,67.77,29.618,74.089,24.631,63.908,34.867,82.182,16.918,NA,NA,66.078,15.201,49.189,35.257,45.187,31.734,51.125,48.9,34.379,56.181,52.82,38.147,57.517,30.15,66.357,22.281,64.958,23.633,45.357,54.373
County,26033,"Chippewa County, Michigan",26333,31.877,30.849,67.457,31.09,67.991,28.706,72.725,25.763,63.524,34.924,82.136,16.654,NA,NA,67.977,13.505,50.953,34.181,45.444,30.385,53.068,46.967,37.193,53.697,55.251,35.928,59.776,28.112,67.971,21.229,67.352,22.592,46.88,52.626
County,26035,"Clare County, Michigan",22124,29.054,33.084,67.164,31.355,67.891,29.002,73.786,24.618,63.49,34.989,81.916,17.024,NA,NA,65.699,14.779,50.303,35.14,43.407,31.247,51.373,48.661,34.689,55.062,52.427,37.654,56.744,30.271,66.669,21.756,66.016,23.081,45.797,53.719
County,26037,"Clinton County, Michigan",50604,30.122,30.67,65.051,33.415,67.736,29.316,72.961,25.706,62.722,36.165,81.502,17.456,NA,NA,65.626,16.207,48.355,36.723,43.668,33.703,50.404,49.706,33.896,57.171,51.944,39.424,57.129,31.146,66.387,22.549,65.854,24.427,44.632,54.987
County,26039,"Crawford County, Michigan",10365,30.285,31.572,65.462,32.982,65.869,30.822,72.09,26.315,61.228,37.231,81.173,17.531,NA,NA,65.342,15.384,48.356,36.329,43.237,32.309,50.818,49.213,34.628,56.125,52.391,38.51,56.647,30.682,66.007,22.784,65.268,24.261,45.168,54.203
County,26041,"Delta County, Michigan",26625,28.911,31.492,65.888,32.609,67.473,29.402,73.195,25.371,62.122,36.608,81.671,17.284,NA,NA,63.782,15.618,48.438,36.447,43.735,32.635,50.432,49.655,34.123,56.408,52.156,38.658,57.078,30.344,66.024,21.973,65.745,23.663,44.911,54.605
County,26043,"Dickinson County, Michigan",18884,29.37,32.711,63.27,35.404,66.16,31.233,71.541,27.226,61.085,37.996,80.692,18.538,NA,NA,63.705,17.516,47.646,37.203,40.885,35.301,47.838,52.201,32.541,58.202,50.007,41.344,54.808,33.099,64.908,24.494,63.807,26.192,42.832,56.976
County,26045,"Eaton County, Michigan",74150,29.193,31.913,69.356,29.334,70.424,26.292,76.037,22.668,67.229,31.664,83.153,16.075,NA,NA,68.893,13.629,51.02,34.273,47.396,31.258,52.438,47.659,35.035,55.158,53.442,37.302,58.781,29.253,67.284,21.115,66.574,22.484,46.597,53.232
County,26047,"Emmet County, Michigan",23244,32.842,28.506,65.299,33.431,67.136,30,71.636,27.108,61.465,37.435,82.072,16.847,NA,NA,66.397,15.886,48.642,35.924,45.251,33.552,51.148,48.9,34.591,58.119,53.195,39.665,58.309,31.083,66.301,23.641,65.893,25.304,45.238,54.355
County,26049,"Genesee County, Michigan",279399,28.862,33.576,72.254,25.969,73.346,23.078,77.223,21.12,68.042,30.546,83.847,15.247,NA,NA,72.078,10.797,55.841,32.671,47.164,27.56,57.216,42.914,38.451,49.691,56.747,32.041,62.098,24.622,69.967,16.632,68.418,18.972,51.976,47.57
County,26051,"Gladwin County, Michigan",18865,28.395,33.469,66.403,32.108,67.646,29.327,73.629,24.868,62.669,35.989,81.292,17.658,NA,NA,64.874,15.586,49.104,36.441,44.252,31.521,50.574,49.476,34.208,55.721,51.829,38.536,56.457,30.711,65.439,23.369,64.764,24.678,44.79,54.715
County,26053,"Gogebic County, Michigan",12148,30.071,31.995,68.665,29.88,69.445,27.322,75.014,23.501,65.106,33.453,82.904,16.043,NA,NA,66.492,13.841,52.002,33.953,45.712,30.115,53.13,46.97,35.555,54.836,54.146,36.342,59.164,28.177,66.832,21.009,66.753,21.924,46.965,52.286
County,26055,"Grand Traverse County, Michigan",62807,31.224,29.809,67.321,31.758,69.969,27.917,74.482,24.502,64.936,34.28,81.477,17.401,NA,NA,67.055,15.913,49.742,35.097,47.046,32.568,51.663,48.373,34.152,57.726,52.861,39.616,58.616,30.896,66.628,22.984,67.273,23.26,45.557,54.465
County,26057,"Gratiot County, Michigan",28385,30.725,32.523,68.144,30.582,69.034,28.101,74.882,23.631,64.6,34.009,82.492,16.487,NA,NA,67.403,13.875,51.17,34.549,45.275,30.6,53.082,46.905,36.191,53.926,54.001,36.54,58.925,28.504,67.291,21.437,66.98,22.248,47.046,52.67
County,26059,"Hillsdale County, Michigan",31129,28.797,33.554,64.155,34.773,66.65,31.11,72.453,26.372,61.82,37.091,80.823,18.241,NA,NA,62.868,17.953,47.27,36.503,42.057,33.615,48.271,51.736,33.291,57.286,50.899,40.141,55.196,32.477,64.362,24.764,63.488,25.956,43.179,56.564
County,26061,"Houghton County, Michigan",21536,33.283,28.545,67.919,31.047,68.15,28.562,72.312,25.528,62.266,35.577,82.213,15.781,NA,NA,68.673,13.849,50.265,35.162,47.676,30.74,53.992,46.011,36.511,56.014,55.438,37.143,60.23,28.492,68.693,21.42,67.719,22.98,47.406,52.148
County,26063,"Huron County, Michigan",23799,28.452,33.593,64.285,34.209,65.974,30.965,71.552,26.915,60.62,38.034,80.909,18.033,NA,NA,63.592,16.614,46.963,37.304,40.805,33.519,48.869,51.181,33.794,56.298,51.189,39.208,55.55,31.39,63.904,24.653,63.157,26.013,43.958,55.511
County,26065,"Ingham County, Michigan",167973,37.086,26.126,76.049,22.957,76.146,21.598,78.488,20.382,71.09,27.473,85.637,13.43,NA,NA,75.552,10.034,59.565,28.18,55.786,25.941,62.23,37.827,40.985,50.77,60.99,31.196,66.881,22.94,74.436,16.139,73.999,17.068,52.928,46.845
County,26067,"Ionia County, Michigan",42469,28.595,33.544,65.48,33.094,66.954,30.068,72.908,25.607,62.508,36.169,81.175,17.771,NA,NA,64.143,15.956,47.955,36.844,42.484,32.575,49.863,50.159,34.375,55.73,51.811,38.737,56.375,30.949,65.397,23.152,64.613,24.546,44.694,54.975
County,26069,"Iosco County, Michigan",19583,29.341,32.679,67.425,31.223,68.206,28.975,74.444,24.087,64.128,34.571,81.561,17.377,NA,NA,65.441,15.777,48.906,35.811,43.677,32.425,51.158,48.88,34.006,56.111,52.137,38.472,56.818,30.686,66.327,22.338,65.636,23.703,45.214,54.434
County,26071,"Iron County, Michigan",9053,28.999,32.089,64.932,33.62,67.068,29.906,72.401,25.693,61.738,36.483,81.059,17.462,NA,NA,64.874,16.047,47.825,36.117,43.068,32.806,50.255,49.807,34.221,56.313,52.103,38.715,56.631,30.855,65.532,23.442,64.738,24.982,44.821,54.677
County,26073,"Isabella County, Michigan",36362,33.037,28.823,71.21,27.619,71.243,25.926,75.933,22.688,66.738,31.922,83.903,15.008,NA,NA,70.683,12.505,53.583,32.294,50.306,29.076,56.093,43.961,37.264,54.352,56.643,35.244,61.916,26.912,70.284,19.542,69.582,20.961,48.949,50.669
County,26075,"Jackson County, Michigan",108955,29.22,32.738,67.201,31.321,67.227,29.618,73.978,24.592,64.403,33.887,81.52,17.09,NA,NA,65.838,15.001,49.257,35.041,43.133,32.319,50.597,49.08,34.855,55.174,52.68,37.799,57.658,29.802,66.039,22.535,65.738,23.441,45.799,53.574
County,26077,"Kalamazoo County, Michigan",157301,33.209,30.183,73.006,26.011,74.444,23.406,77.748,21.124,69.087,30.082,85.244,14.216,NA,NA,72.531,11.767,55.398,30.696,52.149,28.686,56.057,44.032,36.953,54.105,56.86,34.937,62.675,26.836,72.385,17.917,70.394,19.319,49.006,50.954
County,26079,"Kalkaska County, Michigan",12229,29.403,33.321,66.85,32.435,68.974,29.393,74.245,24.666,64.208,34.774,81.84,17.298,NA,NA,65.299,16.34,49.68,34.512,44.977,32.153,49.923,50.04,34.052,56.311,52.148,38.923,56.745,31.094,65.345,23.622,64.453,24.655,43.886,56.06
County,26081,"Kent County, Michigan",394991,31.64,30.782,68.029,30.98,70.809,26.373,71.795,25.952,64.373,34.174,81.705,16.49,NA,NA,65.12,15.415,50.824,34.243,45.337,30.449,51.913,47.837,35.45,55.217,53.065,38.159,58.013,30.64,66.63,22.899,67.156,22.418,45.355,53.913
County,26083,"Keweenaw County, Michigan",1709,33.255,28.321,66.627,32.262,66.725,30.423,71.866,26.833,61.755,36.912,82.155,16.484,NA,NA,67.389,14.652,49.113,35.26,46.677,31.871,52.175,47.83,35.641,57.144,54.323,38.441,59.05,29.881,67.715,22.584,66.923,24.04,46.262,53.186
County,26085,"Lake County, Michigan",8854,28.838,34.16,68.165,30.053,67.817,28.364,74.166,23.871,63.512,34.66,81.508,17.086,NA,NA,67.003,13.206,50.232,35.537,44.034,29.396,52.932,47.112,36.335,52.269,53.826,35.096,58.15,27.577,66.268,20.958,65.772,21.645,47.75,51.539
County,26087,"Lapeer County, Michigan",60668,28.927,32.958,64.186,34.05,65.17,31.278,72.287,26.119,60.969,37.683,80.969,18.043,NA,NA,63.853,16.925,47.548,37.619,40.595,34.085,48.653,51.427,33.429,56.946,50.642,40.087,55.392,32.092,64.765,24.111,63.75,25.203,44.379,55.177
County,26089,"Leelanau County, Michigan",16477,36.327,26.484,70.617,28.814,71.983,26.281,75.399,23.711,67.202,32.002,84.298,14.847,NA,NA,71.212,13.631,53.894,31.277,53.008,30.409,55.229,44.772,36.341,57.104,56.185,37.704,62.207,28.645,70.59,20.955,69.624,22.259,47.325,52.688
County,26091,"Lenawee County, Michigan",67368,29.508,32.054,66.958,31.411,67.938,28.728,73.987,24.437,63.543,35.054,81.874,17.078,NA,NA,65.024,14.772,49.325,35.657,44.349,31.856,51.405,48.667,35.191,55.226,52.951,37.597,57.939,29.546,66.919,21.595,66.644,23.218,45.844,53.636
County,26093,"Livingston County, Michigan",124961,29.355,31.145,62.545,36.274,66.597,31.005,71.886,26.732,61.534,37.433,80.678,18.29,NA,NA,63.198,17.98,45.517,38.028,42.224,35.535,46.832,53.265,31.579,60.451,49.486,43.184,54.976,34.551,64.461,26.667,63.269,28.308,42.127,57.748
County,26095,"Luce County, Michigan",4982,28.436,34.631,64.671,33.959,65.97,31.013,71.86,26.476,61.214,37.281,80.333,18.352,NA,NA,64.418,15.599,47.881,36.421,42.303,31.77,49.415,50.539,35.289,54.338,52.255,37.757,56.405,30.213,64.512,23.383,63.745,24.498,44.647,55.005
County,26097,"Mackinac County, Michigan",8425,33.433,28.972,68.735,30.293,68.02,29.051,72.911,25.64,63.21,35.223,82.43,16.072,NA,NA,68.856,13.376,51.087,32.954,47.896,29.583,54.597,45.387,38.374,53.608,57.07,35.149,61.291,27.167,68.871,20.871,68.219,22.118,48.139,51.455
County,26099,"Macomb County, Michigan",586838,30.06,32.314,68.038,30.312,68.709,27.445,74.872,23.603,63.395,35.473,81.134,17.479,NA,NA,66.704,14.851,50.119,33.521,44.302,31.219,53.452,46.654,34.957,54.347,52.464,37.631,56.731,29.921,66.762,20.179,63.576,23.469,46.574,53.099
County,26101,"Manistee County, Michigan",18184,30.415,31.276,68.636,29.761,68.704,27.767,74.35,23.988,64.065,34.41,82.479,16.321,NA,NA,67.91,13.707,50.939,34.832,46.065,30.685,53.381,46.695,35.615,55.016,54.155,36.71,59.074,28.638,67.994,20.862,67.343,22.405,47.344,52.101
County,26103,"Marquette County, Michigan",44860,32.127,29.036,69.368,29.227,70.726,26.213,75.197,23.494,65.31,33.53,83.52,15.546,NA,NA,70.032,12.888,51.577,33.627,48.339,30.363,54.598,45.543,35.8,55.591,54.834,36.847,60.268,28.552,69.395,20.631,68.568,22.298,47.34,52.183
County,26105,"Mason County, Michigan",20476,30.3,31.441,67.073,31.667,69.014,28.358,73.77,24.913,63.998,34.856,82.384,16.699,NA,NA,66.464,15.325,50.001,34.956,45.115,32.23,51.503,48.56,34.556,56.232,52.844,38.381,57.892,30.247,66.823,22.343,65.963,23.827,45.291,54.421
County,26107,"Mecosta County, Michigan",25975,31.316,30.721,67.822,31.137,68.906,28.659,73.99,24.745,63.92,34.906,82.472,16.476,NA,NA,67.568,14.68,50.663,34.245,46.257,31.674,52.317,47.693,35.386,55.948,53.889,37.82,58.796,29.61,67.511,22.03,66.714,23.341,46.135,53.58
County,26109,"Menominee County, Michigan",17438,28.753,32.315,65.617,32.652,66.86,29.538,72.492,25.837,61.671,36.833,81.482,17.388,NA,NA,64.632,15.253,48.089,37.247,42.176,32.797,50.805,49.274,34.252,56.07,52.226,38.312,56.482,30.692,65.482,22.361,65.451,24.007,45.547,53.865
County,26111,"Midland County, Michigan",56831,30.257,30.9,64.699,33.906,68.008,29.375,71.749,27.022,61.817,37.423,81.52,17.782,NA,NA,65.113,17.313,47.698,37.415,43.75,34.722,48.583,51.514,32.737,58.62,50.72,41.181,56.305,32.684,64.988,25.121,65.291,25.286,43.26,56.516
County,26113,"Missaukee County, Michigan",10292,28.787,33.301,61.762,37.047,63.921,33.575,70.408,28.317,58.722,40.048,79.825,19.039,NA,NA,62.389,17.935,45.384,38.313,40.484,34.49,47.223,52.744,33.346,57.393,50.422,40.644,54.32,32.971,63.385,25.545,62.497,26.799,42.655,56.996
County,26115,"Monroe County, Michigan",103121,27.859,33.495,64.445,33.863,68.321,28.811,73.365,24.593,63.336,34.669,79.882,18.275,NA,NA,64.529,15.02,49.093,35.797,43.31,32.149,51.077,49.06,34.231,55.156,52.025,37.879,56.897,29.927,66.473,22.065,65.463,23.838,44.671,54.77
County,26117,"Montcalm County, Michigan",42927,29.37,32.347,67.799,31.062,69.056,28.485,74.106,24.113,64.126,34.211,82.082,16.977,NA,NA,66.176,15.343,49.786,35.644,44.588,31.744,51.272,48.741,34.334,55.694,52.127,37.965,56.722,30.075,65.551,22.38,64.799,23.598,45.449,54.344
County,26119,"Montmorency County, Michigan",7488,26.633,34.741,62.138,35.889,63.927,32.37,70.821,27.395,59.083,39.372,79.693,19.199,NA,NA,61.802,17.704,44.986,39.095,38.167,34.958,46.71,53.363,32.406,57.239,49.054,40.853,52.971,33.456,62.931,24.912,61.965,26.699,42.87,56.503
County,26121,"Muskegon County, Michigan",114263,28.845,33.462,70.096,28.105,70.615,25.383,74.907,22.934,65.939,32.227,82.351,16.075,NA,NA,67.067,12.844,52.048,34.462,46.64,27.944,54.285,45.844,36.8,51.734,54.771,34.305,59.536,26.671,67.579,18.971,66.509,20.864,48.523,50.932
County,26123,"Newaygo County, Michigan",32756,28.053,33.905,64.506,33.972,65.776,31.095,72.633,25.824,61.284,37.278,80.925,18.02,NA,NA,62.972,16.499,47.604,37.29,40.928,33.077,48.952,51.075,34.127,55.548,51.274,38.864,55.347,31.031,64.518,23.14,63.8,24.493,44.19,55.319
County,26125,"Oakland County, Michigan",846267,32.135,28.854,70.736,27.744,70.364,27.011,77.6,21.451,68.491,31.142,84.777,15.175,NA,NA,71.249,12.44,52.024,31.807,47.577,30.739,54.901,45.273,37.127,53.503,55.434,35.828,61.881,27.07,69.83,20.664,67.249,23.559,49.299,50.685
County,26127,"Oceana County, Michigan",17900,31.026,30.508,67.043,31.506,66.271,30.389,71.78,26.527,61.909,36.415,81.424,17.056,NA,NA,66.27,14.556,49.228,35.133,44.309,31.082,52.675,47.332,36.94,54.216,54.649,36.537,58.8,28.803,67.601,21.468,66.259,23.471,46.888,52.496
County,26129,"Ogemaw County, Michigan",15722,28.064,33.875,66.167,32.253,67.378,29.456,73.592,24.767,62.778,35.765,81.233,17.691,NA,NA,64.584,15.778,48.639,36.462,42.228,32.468,50.046,50.009,33.871,55.696,51.481,38.496,55.888,30.87,65.139,22.889,64.441,24.287,44.755,54.772
County,26131,"Ontonagon County, Michigan",5241,29.217,32.141,64.42,33.986,65.895,30.764,71.88,26.578,61.08,37.446,80.997,17.791,NA,NA,64.585,15.81,47.677,37.054,42.125,32.947,50.035,50.032,34.158,56.421,51.927,38.82,56.348,30.879,65.45,23.196,64.644,24.828,44.68,54.726
County,26133,"Osceola County, Michigan",15920,28.585,33.129,65.363,33.566,67.027,30.636,73.282,25.495,62.148,36.66,81.458,17.604,NA,NA,64.533,16.138,48.572,35.413,43.495,32.423,49.196,50.8,33.945,56.443,51.936,38.857,56.199,31.065,65.046,23.32,64.249,24.53,43.952,55.741
County,26135,"Oscoda County, Michigan",6298,29.692,32.199,65.43,33.115,65.093,31.644,71.29,27.049,60.146,38.205,80.313,18.085,NA,NA,64.809,15.293,47.751,36.62,42.524,31.838,50.574,49.418,35.257,55.318,52.895,37.769,56.692,30.112,65.517,22.985,64.856,24.268,45.407,53.908
County,26137,"Otsego County, Michigan",16926,28.963,32.56,62.47,36.081,66.21,31.014,71.547,27.151,61.013,37.872,80.711,18.432,NA,NA,63.29,17.669,46.825,37.564,41.266,34.826,47.974,52.086,32.694,57.983,50.146,40.937,54.822,32.96,64.232,24.782,63.316,26.407,42.984,56.707
County,26139,"Ottawa County, Michigan",165185,27.794,32.929,60.057,38.749,64.876,32.835,68.708,29.801,59.231,39.598,80.15,18.817,NA,NA,60.314,18.59,46.337,38.679,39.688,36.458,45.157,54.95,32.819,58.391,50.404,41.253,54.748,32.904,63.138,25.109,61.489,27.068,42.002,57.838
County,26141,"Presque Isle County, Michigan",10197,30.216,31.835,66.619,31.958,67.229,29.697,72.65,25.806,61.907,36.668,81.723,17.122,NA,NA,66.39,14.937,49.545,35.571,44.077,32.051,51.064,48.971,34.774,55.962,52.976,38.006,57.192,30.335,66.637,22.294,65.333,24.349,45.628,53.835
County,26143,"Roscommon County, Michigan",19053,30.164,31.541,68.048,30.626,68.074,28.894,74.107,24.367,63.584,34.92,82.136,16.65,NA,NA,67.202,14.241,50.358,34.899,45.69,30.842,52.522,47.499,35.506,55.091,53.788,37.109,58.315,29.173,67.281,21.547,66.615,22.883,46.565,52.945
County,26145,"Saginaw County, Michigan",132147,29.517,33.612,70.08,28.343,71.409,25.301,74.615,23.686,65.511,32.75,81.757,16.977,NA,NA,69.481,12.513,50.511,35.104,44.779,28.72,54.23,45.856,37.65,50.634,55.273,33.672,60.033,26.469,68.07,19.608,67.428,20.885,49.072,50.489
County,26147,"St. Clair County, Michigan",111318,29.537,32.918,64.477,34.115,67.859,29.596,72.876,26.007,62.019,36.84,81.171,17.837,NA,NA,65.289,15.372,47.467,36.73,42.682,32.008,50.034,50.099,34.955,54.897,52.665,37.549,57.175,29.55,65.784,22.328,64.561,24.069,44.126,55.435
County,26149,"St. Joseph County, Michigan",40575,29.357,32.626,66.429,32.193,67.228,29.861,73.368,25.132,62.891,35.697,81.451,17.449,NA,NA,65.427,15.499,49.218,35.848,43.801,31.425,50.655,49.368,34.987,54.885,52.438,37.768,56.896,29.976,65.83,22.094,65.102,23.392,45.118,54.411
